,ID,Anho,Mes,Descripcion,Total
483,200811,2008,11,Otros caminos,4
484,200811,2008,11,Portugues-Camino,152
485,200811,2008,11,Primitivo-Camino,58
486,200811,2008,11,Via de la Plata,116
487,200812,2008,12,Costa Camino Portugues  ,193
488,200812,2008,12,Frances-Camino de,634
489,200812,2008,12,Ingles-Camino,8
490,200812,2008,12,Muxia-Finisterre,1
491,200812,2008,12,Norte-Camino de,19
492,200812,2008,12,Otros caminos,1
493,200812,2008,12,Portugues-Camino,177
494,200812,2008,12,Primitivo-Camino,17
495,200812,2008,12,Via de la Plata,35
496,200901,2009,1,Frances-Camino de,420
497,200901,2009,1,Ingles-Camino,5
498,200901,2009,1,Norte-Camino de,21
499,200901,2009,1,Otros caminos,1
500,200901,2009,1,Portugues-Camino,30
501,200901,2009,1,Primitivo-Camino,25
502,200901,2009,1,Via de la Plata,21
503,200902,2009,2,Frances-Camino de,514
504,200902,2009,2,Ingles-Camino,11
505,200902,2009,2,Norte-Camino de,17
506,200902,2009,2,Otros caminos,3
507,200902,2009,2,Portugues-Camino,100
508,200902,2009,2,Primitivo-Camino,16
509,200902,2009,2,Via de la Plata,37
510,200903,2009,3,Costa Camino Portugues  ,12
511,200903,2009,3,Frances-Camino de,1431
512,200903,2009,3,Ingles-Camino,16
513,200903,2009,3,Invierno de Camino,5
514,200903,2009,3,Muxia-Finisterre,10
515,200903,2009,3,Norte-Camino de,49
516,200903,2009,3,Otros caminos,5
517,200903,2009,3,Portugues-Camino,149
518,200903,2009,3,Primitivo-Camino,61
519,200903,2009,3,Via de la Plata,112
520,200904,2009,4,Costa Camino Portugues  ,12
521,200904,2009,4,Frances-Camino de,7870
522,200904,2009,4,Ingles-Camino,122
523,200904,2009,4,Muxia-Finisterre,16
524,200904,2009,4,Norte-Camino de,342
525,200904,2009,4,Otros caminos,12
526,200904,2009,4,Portugues-Camino,1138
527,200904,2009,4,Primitivo-Camino,224
528,200904,2009,4,Via de la Plata,580
529,200905,2009,5,Costa Camino Portugues  ,4
530,200905,2009,5,Frances-Camino de,12631
531,200905,2009,5,Ingles-Camino,151
532,200905,2009,5,Muxia-Finisterre,5
533,200905,2009,5,Norte-Camino de,645
534,200905,2009,5,Otros caminos,46
535,200905,2009,5,Portugues-Camino,1617
536,200905,2009,5,Primitivo-Camino,338
537,200905,2009,5,Via de la Plata,1061
538,200906,2009,6,Costa Camino Portugues  ,7
539,200906,2009,6,Frances-Camino de,15267
540,200906,2009,6,Ingles-Camino,191
541,200906,2009,6,Muxia-Finisterre,1
542,200906,2009,6,Norte-Camino de,1058
543,200906,2009,6,Otros caminos,26
544,200906,2009,6,Portugues-Camino,1498
545,200906,2009,6,Primitivo-Camino,430
546,200906,2009,6,Via de la Plata,876
547,200907,2009,7,Costa Camino Portugues  ,40
548,200907,2009,7,Frances-Camino de,20184
549,200907,2009,7,Ingles-Camino,412
550,200907,2009,7,Invierno de Camino,4
551,200907,2009,7,Muxia-Finisterre,2
552,200907,2009,7,Norte-Camino de,2216
553,200907,2009,7,Otros caminos,29
554,200907,2009,7,Portugues-Camino,2110
555,200907,2009,7,Primitivo-Camino,638
556,200907,2009,7,Via de la Plata,1117
557,200908,2009,8,Costa Camino Portugues  ,8
558,200908,2009,8,Frances-Camino de,27306
559,200908,2009,8,Ingles-Camino,592
560,200908,2009,8,Muxia-Finisterre,14
561,200908,2009,8,Norte-Camino de,2627
562,200908,2009,8,Otros caminos,45
563,200908,2009,8,Portugues-Camino,2598
564,200908,2009,8,Primitivo-Camino,1169
565,200908,2009,8,Via de la Plata,1187
566,200909,2009,9,Costa Camino Portugues  ,16
567,200909,2009,9,Frances-Camino de,16435
568,200909,2009,9,Ingles-Camino,184
569,200909,2009,9,Muxia-Finisterre,13
570,200909,2009,9,Norte-Camino de,1275
571,200909,2009,9,Otros caminos,23
572,200909,2009,9,Portugues-Camino,1484
573,200909,2009,9,Primitivo-Camino,542
574,200909,2009,9,Via de la Plata,651
575,200910,2009,10,Costa Camino Portugues  ,9
576,200910,2009,10,Frances-Camino de,9357
577,200910,2009,10,Ingles-Camino,106
578,200910,2009,10,Muxia-Finisterre,6
579,200910,2009,10,Norte-Camino de,537
580,200910,2009,10,Otros caminos,15
581,200910,2009,10,Portugues-Camino,933
582,200910,2009,10,Primitivo-Camino,237
583,200910,2009,10,Via de la Plata,531
584,200911,2009,11,Frances-Camino de,1960
585,200911,2009,11,Ingles-Camino,21
586,200911,2009,11,Muxia-Finisterre,7
587,200911,2009,11,Norte-Camino de,75
588,200911,2009,11,Otros caminos,10
589,200911,2009,11,Portugues-Camino,139
590,200911,2009,11,Primitivo-Camino,62
591,200911,2009,11,Via de la Plata,79
592,200912,2009,12,Frances-Camino de,701
593,200912,2009,12,Ingles-Camino,9
594,200912,2009,12,Invierno de Camino,1
595,200912,2009,12,Muxia-Finisterre,2
596,200912,2009,12,Norte-Camino de,37
597,200912,2009,12,Otros caminos,2
598,200912,2009,12,Portugues-Camino,157
599,200912,2009,12,Primitivo-Camino,41
