ID_Node,Origen,ID,Anho,Mes,Total,Total_Origen_Incoming,Total_Origin_Cumulative
10,Oviedo - C.P.,200407,2004,7,0.0,0.0,0.0
11,Vigo,200407,2004,7,0.0,0.0,0.0
12,Ponte de sa,200407,2004,7,0.0,0.0,0.0
13,Oporto Costa,200407,2004,7,0.0,0.0,0.0
14,Ourense,200407,2004,7,0.0,0.0,0.0
15,Lisboa,200407,2004,7,0.0,0.0,0.0
16,León,200407,2004,7,1817.0,3292.0,5109.0
17,A Guarda,200407,2004,7,0.0,0.0,0.0
18,Corrubedo,200407,2004,7,0.0,0.0,0.0
19,Ponferrada,200407,2004,7,2668.0,6847.0,9515.0
20,Le Puy,200407,2004,7,0.0,0.0,0.0
21,Lugo - C.P.,200407,2004,7,0.0,0.0,0.0
22,Baiona,200407,2004,7,0.0,0.0,0.0
23,Vilalba,200407,2004,7,0.0,0.0,0.0
24,Irún,200407,2004,7,0.0,0.0,0.0
25,Astorga,200407,2004,7,1738.0,5109.0,6847.0
26,Porriño,200407,2004,7,0.0,2090.0,2090.0
27,Triacastela,200407,2004,7,534.0,14324.0,14858.0
28,Sevilla,200407,2004,7,0.0,0.0,0.0
29,Pamplona,200407,2004,7,0.0,3292.0,3292.0
30,Burgos,200407,2004,7,0.0,3292.0,3292.0
31,A Coruña,200407,2004,7,0.0,0.0,0.0
32,Alemania,200407,2004,7,0.0,0.0,0.0
33,Barcelona,200407,2004,7,0.0,0.0,0.0
34,Bélgica,200407,2004,7,0.0,0.0,0.0
35,Braga,200407,2004,7,0.0,0.0,0.0
36,Com. Valenciana - C.F.,200407,2004,7,0.0,0.0,0.0
37,Com. Valenciana - O.C.,200407,2004,7,0.0,0.0,0.0
38,Estella,200407,2004,7,0.0,3292.0,3292.0
39,Finisterra,200407,2004,7,0.0,0.0,0.0
40,Fonsagrada - C.P.,200407,2004,7,0.0,0.0,0.0
41,Francia - C.F.,200407,2004,7,0.0,0.0,0.0
42,Gijón,200407,2004,7,0.0,0.0,0.0
43,Gudiña,200407,2004,7,0.0,0.0,0.0
44,Laza,200407,2004,7,0.0,0.0,0.0
45,Logroño,200407,2004,7,0.0,3292.0,3292.0
46,Lourdes,200407,2004,7,0.0,0.0,0.0
47,Madrid - C.F.,200407,2004,7,0.0,0.0,0.0
48,Madrid - V.P.,200407,2004,7,0.0,0.0,0.0
49,Mérida,200407,2004,7,0.0,0.0,0.0
50,Mondoñedo,200407,2004,7,0.0,0.0,0.0
51,Monforte de Lemos,200407,2004,7,0.0,0.0,0.0
52,Montserrat,200407,2004,7,0.0,0.0,0.0
53,Muxia,200407,2004,7,0.0,0.0,0.0
54,Nájera,200407,2004,7,0.0,3292.0,3292.0
55,O Barco de Valdeorras,200407,2004,7,0.0,0.0,0.0
56,Ponferrada. C.Inv.,200407,2004,7,0.0,0.0,0.0
57,Ponte de Lima,200407,2004,7,0.0,0.0,0.0
58,Republica Checa,200407,2004,7,0.0,0.0,0.0
59,Resto,200407,2004,7,8672.0,0.0,8672.0
60,Resto Asturias - C.N,200407,2004,7,0.0,0.0,0.0
61,Resto C. León C.F.,200407,2004,7,0.0,0.0,0.0
62,Resto de Galicia,200407,2004,7,0.0,0.0,0.0
63,Resto de Portugal,200407,2004,7,0.0,0.0,0.0
64,Resto Galicia,200407,2004,7,0.0,0.0,0.0
65,Resto Portugal,200407,2004,7,0.0,0.0,0.0
66,Sahagún,200407,2004,7,0.0,3292.0,3292.0
67,Samos,200407,2004,7,0.0,0.0,0.0
68,San Sebastián,200407,2004,7,0.0,0.0,0.0
69,Santander,200407,2004,7,0.0,0.0,0.0
70,Somport,200407,2004,7,0.0,0.0,0.0
71,Vega de Valcarce,200407,2004,7,0.0,10639.0,10639.0
72,Verín,200407,2004,7,0.0,0.0,0.0
73,Vezelay,200407,2004,7,0.0,0.0,0.0
74,Viana do Castelo,200407,2004,7,0.0,0.0,0.0
75,Villafranca del Bierzo,200407,2004,7,1124.0,9515.0,10639.0
0,Catedral Santiago de Compostela,200408,2004,8,0.0,45601.0,45601.0
1,Sarria,200408,2004,8,9470.0,15391.0,24861.0
2,Tui,200408,2004,8,2515.0,0.0,2515.0
3,S. Jean P. Port,200408,2004,8,1643.0,0.0,1643.0
4,Ferrol,200408,2004,8,0.0,0.0,0.0
5,Oporto,200408,2004,8,0.0,0.0,0.0
6,Cebreiro,200408,2004,8,4014.0,11377.0,15391.0
7,Ribadeo,200408,2004,8,0.0,0.0,0.0
8,Valença do Minho,200408,2004,8,0.0,0.0,0.0
9,Roncesvalles,200408,2004,8,2980.0,1643.0,4623.0
10,Oviedo - C.P.,200408,2004,8,2645.0,0.0,2645.0
11,Vigo,200408,2004,8,0.0,0.0,0.0
12,Ponte de sa,200408,2004,8,0.0,0.0,0.0
13,Oporto Costa,200408,2004,8,0.0,0.0,0.0
14,Ourense,200408,2004,8,3179.0,0.0,3179.0
15,Lisboa,200408,2004,8,0.0,0.0,0.0
16,León,200408,2004,8,2349.0,4623.0,6972.0
17,A Guarda,200408,2004,8,0.0,0.0,0.0
18,Corrubedo,200408,2004,8,0.0,0.0,0.0
19,Ponferrada,200408,2004,8,2845.0,8532.0,11377.0
20,Le Puy,200408,2004,8,0.0,0.0,0.0
21,Lugo - C.P.,200408,2004,8,0.0,2645.0,2645.0
22,Baiona,200408,2004,8,0.0,0.0,0.0
23,Vilalba,200408,2004,8,0.0,0.0,0.0
24,Irún,200408,2004,8,0.0,0.0,0.0
25,Astorga,200408,2004,8,1560.0,6972.0,8532.0
26,Porriño,200408,2004,8,0.0,2515.0,2515.0
27,Triacastela,200408,2004,8,0.0,15391.0,15391.0
28,Sevilla,200408,2004,8,0.0,0.0,0.0
29,Pamplona,200408,2004,8,0.0,4623.0,4623.0
30,Burgos,200408,2004,8,0.0,4623.0,4623.0
31,A Coruña,200408,2004,8,0.0,0.0,0.0
32,Alemania,200408,2004,8,0.0,0.0,0.0
33,Barcelona,200408,2004,8,0.0,0.0,0.0
34,Bélgica,200408,2004,8,0.0,0.0,0.0
35,Braga,200408,2004,8,0.0,0.0,0.0
36,Com. Valenciana - C.F.,200408,2004,8,0.0,0.0,0.0
37,Com. Valenciana - O.C.,200408,2004,8,0.0,0.0,0.0
38,Estella,200408,2004,8,0.0,4623.0,4623.0
39,Finisterra,200408,2004,8,0.0,0.0,0.0
40,Fonsagrada - C.P.,200408,2004,8,0.0,2645.0,2645.0
41,Francia - C.F.,200408,2004,8,0.0,0.0,0.0
42,Gijón,200408,2004,8,0.0,0.0,0.0
43,Gudiña,200408,2004,8,0.0,0.0,0.0
44,Laza,200408,2004,8,0.0,0.0,0.0
45,Logroño,200408,2004,8,0.0,4623.0,4623.0
46,Lourdes,200408,2004,8,0.0,0.0,0.0
47,Madrid - C.F.,200408,2004,8,0.0,0.0,0.0
48,Madrid - V.P.,200408,2004,8,0.0,0.0,0.0
49,Mérida,200408,2004,8,0.0,0.0,0.0
50,Mondoñedo,200408,2004,8,0.0,0.0,0.0
51,Monforte de Lemos,200408,2004,8,0.0,0.0,0.0
52,Montserrat,200408,2004,8,0.0,0.0,0.0
53,Muxia,200408,2004,8,0.0,0.0,0.0
54,Nájera,200408,2004,8,0.0,4623.0,4623.0
55,O Barco de Valdeorras,200408,2004,8,0.0,0.0,0.0
56,Ponferrada. C.Inv.,200408,2004,8,0.0,0.0,0.0
57,Ponte de Lima,200408,2004,8,0.0,0.0,0.0
58,Republica Checa,200408,2004,8,0.0,0.0,0.0
59,Resto,200408,2004,8,12401.0,0.0,12401.0
60,Resto Asturias - C.N,200408,2004,8,0.0,0.0,0.0
61,Resto C. León C.F.,200408,2004,8,0.0,0.0,0.0
62,Resto de Galicia,200408,2004,8,0.0,0.0,0.0
63,Resto de Portugal,200408,2004,8,0.0,0.0,0.0
64,Resto Galicia,200408,2004,8,0.0,0.0,0.0
65,Resto Portugal,200408,2004,8,0.0,0.0,0.0
66,Sahagún,200408,2004,8,0.0,4623.0,4623.0
67,Samos,200408,2004,8,0.0,0.0,0.0
68,San Sebastián,200408,2004,8,0.0,0.0,0.0
69,Santander,200408,2004,8,0.0,0.0,0.0
70,Somport,200408,2004,8,0.0,0.0,0.0
71,Vega de Valcarce,200408,2004,8,0.0,11377.0,11377.0
72,Verín,200408,2004,8,0.0,0.0,0.0
73,Vezelay,200408,2004,8,0.0,0.0,0.0
74,Viana do Castelo,200408,2004,8,0.0,0.0,0.0
75,Villafranca del Bierzo,200408,2004,8,0.0,11377.0,11377.0
0,Catedral Santiago de Compostela,200409,2004,9,0.0,22752.0,22752.0
1,Sarria,200409,2004,9,5788.0,10288.0,16076.0
2,Tui,200409,2004,9,1031.0,0.0,1031.0
3,S. Jean P. Port,200409,2004,9,1288.0,0.0,1288.0
4,Ferrol,200409,2004,9,0.0,0.0,0.0
5,Oporto,200409,2004,9,0.0,0.0,0.0
6,Cebreiro,200409,2004,9,2315.0,7973.0,10288.0
7,Ribadeo,200409,2004,9,0.0,0.0,0.0
8,Valença do Minho,200409,2004,9,0.0,0.0,0.0
9,Roncesvalles,200409,2004,9,1786.0,1288.0,3074.0
10,Oviedo - C.P.,200409,2004,9,0.0,0.0,0.0
11,Vigo,200409,2004,9,0.0,0.0,0.0
12,Ponte de sa,200409,2004,9,0.0,0.0,0.0
13,Oporto Costa,200409,2004,9,0.0,0.0,0.0
14,Ourense,200409,2004,9,0.0,0.0,0.0
15,Lisboa,200409,2004,9,0.0,0.0,0.0
16,León,200409,2004,9,1361.0,3625.0,4986.0
17,A Guarda,200409,2004,9,0.0,0.0,0.0
18,Corrubedo,200409,2004,9,0.0,0.0,0.0
19,Ponferrada,200409,2004,9,1462.0,5963.0,7425.0
20,Le Puy,200409,2004,9,0.0,0.0,0.0
21,Lugo - C.P.,200409,2004,9,0.0,0.0,0.0
22,Baiona,200409,2004,9,0.0,0.0,0.0
23,Vilalba,200409,2004,9,0.0,0.0,0.0
24,Irún,200409,2004,9,0.0,0.0,0.0
25,Astorga,200409,2004,9,977.0,4986.0,5963.0
26,Porriño,200409,2004,9,0.0,1031.0,1031.0
27,Triacastela,200409,2004,9,0.0,10288.0,10288.0
28,Sevilla,200409,2004,9,0.0,0.0,0.0
29,Pamplona,200409,2004,9,551.0,3074.0,3625.0
30,Burgos,200409,2004,9,0.0,3625.0,3625.0
31,A Coruña,200409,2004,9,0.0,0.0,0.0
32,Alemania,200409,2004,9,0.0,0.0,0.0
33,Barcelona,200409,2004,9,0.0,0.0,0.0
34,Bélgica,200409,2004,9,0.0,0.0,0.0
35,Braga,200409,2004,9,0.0,0.0,0.0
36,Com. Valenciana - C.F.,200409,2004,9,0.0,0.0,0.0
37,Com. Valenciana - O.C.,200409,2004,9,0.0,0.0,0.0
38,Estella,200409,2004,9,0.0,3625.0,3625.0
39,Finisterra,200409,2004,9,0.0,0.0,0.0
40,Fonsagrada - C.P.,200409,2004,9,0.0,0.0,0.0
41,Francia - C.F.,200409,2004,9,0.0,0.0,0.0
42,Gijón,200409,2004,9,0.0,0.0,0.0
43,Gudiña,200409,2004,9,0.0,0.0,0.0
44,Laza,200409,2004,9,0.0,0.0,0.0
45,Logroño,200409,2004,9,0.0,3625.0,3625.0
46,Lourdes,200409,2004,9,0.0,0.0,0.0
47,Madrid - C.F.,200409,2004,9,0.0,0.0,0.0
48,Madrid - V.P.,200409,2004,9,0.0,0.0,0.0
49,Mérida,200409,2004,9,0.0,0.0,0.0
50,Mondoñedo,200409,2004,9,0.0,0.0,0.0
51,Monforte de Lemos,200409,2004,9,0.0,0.0,0.0
52,Montserrat,200409,2004,9,0.0,0.0,0.0
53,Muxia,200409,2004,9,0.0,0.0,0.0
54,Nájera,200409,2004,9,0.0,3625.0,3625.0
55,O Barco de Valdeorras,200409,2004,9,0.0,0.0,0.0
56,Ponferrada. C.Inv.,200409,2004,9,0.0,0.0,0.0
57,Ponte de Lima,200409,2004,9,0.0,0.0,0.0
58,Republica Checa,200409,2004,9,0.0,0.0,0.0
59,Resto,200409,2004,9,5645.0,0.0,5645.0
60,Resto Asturias - C.N,200409,2004,9,0.0,0.0,0.0
61,Resto C. León C.F.,200409,2004,9,0.0,0.0,0.0
62,Resto de Galicia,200409,2004,9,0.0,0.0,0.0
63,Resto de Portugal,200409,2004,9,0.0,0.0,0.0
64,Resto Galicia,200409,2004,9,0.0,0.0,0.0
65,Resto Portugal,200409,2004,9,0.0,0.0,0.0
66,Sahagún,200409,2004,9,0.0,3625.0,3625.0
67,Samos,200409,2004,9,0.0,0.0,0.0
68,San Sebastián,200409,2004,9,0.0,0.0,0.0
69,Santander,200409,2004,9,0.0,0.0,0.0
70,Somport,200409,2004,9,0.0,0.0,0.0
71,Vega de Valcarce,200409,2004,9,0.0,7973.0,7973.0
72,Verín,200409,2004,9,0.0,0.0,0.0
73,Vezelay,200409,2004,9,0.0,0.0,0.0
74,Viana do Castelo,200409,2004,9,0.0,0.0,0.0
75,Villafranca del Bierzo,200409,2004,9,548.0,7425.0,7973.0
0,Catedral Santiago de Compostela,200410,2004,10,0.0,14556.0,14556.0
1,Sarria,200410,2004,10,3846.0,6041.0,9887.0
2,Tui,200410,2004,10,685.0,0.0,685.0
3,S. Jean P. Port,200410,2004,10,1197.0,336.0,1533.0
4,Ferrol,200410,2004,10,0.0,0.0,0.0
5,Oporto,200410,2004,10,0.0,0.0,0.0
6,Cebreiro,200410,2004,10,1447.0,4594.0,6041.0
7,Ribadeo,200410,2004,10,0.0,0.0,0.0
8,Valença do Minho,200410,2004,10,0.0,0.0,0.0
9,Roncesvalles,200410,2004,10,1199.0,1533.0,2732.0
10,Oviedo - C.P.,200410,2004,10,0.0,0.0,0.0
11,Vigo,200410,2004,10,0.0,0.0,0.0
12,Ponte de sa,200410,2004,10,0.0,0.0,0.0
13,Oporto Costa,200410,2004,10,0.0,0.0,0.0
14,Ourense,200410,2004,10,408.0,0.0,408.0
15,Lisboa,200410,2004,10,0.0,0.0,0.0
16,León,200410,2004,10,702.0,2732.0,3434.0
17,A Guarda,200410,2004,10,0.0,0.0,0.0
18,Corrubedo,200410,2004,10,0.0,0.0,0.0
19,Ponferrada,200410,2004,10,685.0,3909.0,4594.0
20,Le Puy,200410,2004,10,336.0,0.0,336.0
21,Lugo - C.P.,200410,2004,10,0.0,0.0,0.0
22,Baiona,200410,2004,10,0.0,0.0,0.0
23,Vilalba,200410,2004,10,0.0,0.0,0.0
24,Irún,200410,2004,10,0.0,0.0,0.0
25,Astorga,200410,2004,10,475.0,3434.0,3909.0
26,Porriño,200410,2004,10,0.0,685.0,685.0
27,Triacastela,200410,2004,10,0.0,6041.0,6041.0
28,Sevilla,200410,2004,10,0.0,0.0,0.0
29,Pamplona,200410,2004,10,0.0,2732.0,2732.0
30,Burgos,200410,2004,10,0.0,2732.0,2732.0
31,A Coruña,200410,2004,10,0.0,0.0,0.0
32,Alemania,200410,2004,10,0.0,0.0,0.0
33,Barcelona,200410,2004,10,0.0,0.0,0.0
34,Bélgica,200410,2004,10,0.0,0.0,0.0
35,Braga,200410,2004,10,0.0,0.0,0.0
36,Com. Valenciana - C.F.,200410,2004,10,0.0,0.0,0.0
37,Com. Valenciana - O.C.,200410,2004,10,0.0,0.0,0.0
38,Estella,200410,2004,10,0.0,2732.0,2732.0
39,Finisterra,200410,2004,10,0.0,0.0,0.0
40,Fonsagrada - C.P.,200410,2004,10,0.0,0.0,0.0
41,Francia - C.F.,200410,2004,10,0.0,0.0,0.0
42,Gijón,200410,2004,10,0.0,0.0,0.0
43,Gudiña,200410,2004,10,0.0,0.0,0.0
44,Laza,200410,2004,10,0.0,0.0,0.0
45,Logroño,200410,2004,10,0.0,2732.0,2732.0
46,Lourdes,200410,2004,10,0.0,0.0,0.0
47,Madrid - C.F.,200410,2004,10,0.0,0.0,0.0
48,Madrid - V.P.,200410,2004,10,0.0,0.0,0.0
49,Mérida,200410,2004,10,0.0,0.0,0.0
50,Mondoñedo,200410,2004,10,0.0,0.0,0.0
51,Monforte de Lemos,200410,2004,10,0.0,0.0,0.0
52,Montserrat,200410,2004,10,0.0,0.0,0.0
53,Muxia,200410,2004,10,0.0,0.0,0.0
54,Nájera,200410,2004,10,0.0,2732.0,2732.0
55,O Barco de Valdeorras,200410,2004,10,0.0,0.0,0.0
56,Ponferrada. C.Inv.,200410,2004,10,0.0,0.0,0.0
57,Ponte de Lima,200410,2004,10,0.0,0.0,0.0
58,Republica Checa,200410,2004,10,0.0,0.0,0.0
59,Resto,200410,2004,10,3576.0,0.0,3576.0
60,Resto Asturias - C.N,200410,2004,10,0.0,0.0,0.0
61,Resto C. León C.F.,200410,2004,10,0.0,0.0,0.0
62,Resto de Galicia,200410,2004,10,0.0,0.0,0.0
63,Resto de Portugal,200410,2004,10,0.0,0.0,0.0
64,Resto Galicia,200410,2004,10,0.0,0.0,0.0
65,Resto Portugal,200410,2004,10,0.0,0.0,0.0
66,Sahagún,200410,2004,10,0.0,2732.0,2732.0
67,Samos,200410,2004,10,0.0,0.0,0.0
68,San Sebastián,200410,2004,10,0.0,0.0,0.0
69,Santander,200410,2004,10,0.0,0.0,0.0
70,Somport,200410,2004,10,0.0,0.0,0.0
71,Vega de Valcarce,200410,2004,10,0.0,4594.0,4594.0
72,Verín,200410,2004,10,0.0,0.0,0.0
73,Vezelay,200410,2004,10,0.0,0.0,0.0
74,Viana do Castelo,200410,2004,10,0.0,0.0,0.0
75,Villafranca del Bierzo,200410,2004,10,0.0,4594.0,4594.0
0,Catedral Santiago de Compostela,200411,2004,11,0.0,4410.0,4410.0
1,Sarria,200411,2004,11,983.0,1963.0,2946.0
2,Tui,200411,2004,11,248.0,0.0,248.0
3,S. Jean P. Port,200411,2004,11,271.0,98.0,369.0
4,Ferrol,200411,2004,11,0.0,0.0,0.0
5,Oporto,200411,2004,11,0.0,0.0,0.0
6,Cebreiro,200411,2004,11,766.0,1124.0,1890.0
7,Ribadeo,200411,2004,11,0.0,0.0,0.0
8,Valença do Minho,200411,2004,11,0.0,0.0,0.0
9,Roncesvalles,200411,2004,11,323.0,369.0,692.0
10,Oviedo - C.P.,200411,2004,11,0.0,0.0,0.0
11,Vigo,200411,2004,11,0.0,0.0,0.0
12,Ponte de sa,200411,2004,11,0.0,0.0,0.0
13,Oporto Costa,200411,2004,11,0.0,0.0,0.0
14,Ourense,200411,2004,11,0.0,0.0,0.0
15,Lisboa,200411,2004,11,0.0,0.0,0.0
16,León,200411,2004,11,151.0,692.0,843.0
17,A Guarda,200411,2004,11,0.0,0.0,0.0
18,Corrubedo,200411,2004,11,0.0,0.0,0.0
19,Ponferrada,200411,2004,11,159.0,965.0,1124.0
20,Le Puy,200411,2004,11,98.0,0.0,98.0
21,Lugo - C.P.,200411,2004,11,0.0,0.0,0.0
22,Baiona,200411,2004,11,0.0,0.0,0.0
23,Vilalba,200411,2004,11,0.0,0.0,0.0
24,Irún,200411,2004,11,0.0,0.0,0.0
25,Astorga,200411,2004,11,122.0,843.0,965.0
26,Porriño,200411,2004,11,0.0,248.0,248.0
27,Triacastela,200411,2004,11,73.0,1890.0,1963.0
28,Sevilla,200411,2004,11,0.0,0.0,0.0
29,Pamplona,200411,2004,11,0.0,692.0,692.0
30,Burgos,200411,2004,11,0.0,692.0,692.0
31,A Coruña,200411,2004,11,0.0,0.0,0.0
32,Alemania,200411,2004,11,0.0,0.0,0.0
33,Barcelona,200411,2004,11,0.0,0.0,0.0
34,Bélgica,200411,2004,11,0.0,0.0,0.0
35,Braga,200411,2004,11,0.0,0.0,0.0
36,Com. Valenciana - C.F.,200411,2004,11,0.0,0.0,0.0
37,Com. Valenciana - O.C.,200411,2004,11,0.0,0.0,0.0
38,Estella,200411,2004,11,0.0,692.0,692.0
39,Finisterra,200411,2004,11,0.0,0.0,0.0
40,Fonsagrada - C.P.,200411,2004,11,0.0,0.0,0.0
41,Francia - C.F.,200411,2004,11,0.0,0.0,0.0
42,Gijón,200411,2004,11,0.0,0.0,0.0
43,Gudiña,200411,2004,11,0.0,0.0,0.0
44,Laza,200411,2004,11,0.0,0.0,0.0
45,Logroño,200411,2004,11,0.0,692.0,692.0
46,Lourdes,200411,2004,11,0.0,0.0,0.0
47,Madrid - C.F.,200411,2004,11,0.0,0.0,0.0
48,Madrid - V.P.,200411,2004,11,0.0,0.0,0.0
49,Mérida,200411,2004,11,0.0,0.0,0.0
50,Mondoñedo,200411,2004,11,0.0,0.0,0.0
51,Monforte de Lemos,200411,2004,11,0.0,0.0,0.0
52,Montserrat,200411,2004,11,0.0,0.0,0.0
53,Muxia,200411,2004,11,0.0,0.0,0.0
54,Nájera,200411,2004,11,0.0,692.0,692.0
55,O Barco de Valdeorras,200411,2004,11,0.0,0.0,0.0
56,Ponferrada. C.Inv.,200411,2004,11,0.0,0.0,0.0
57,Ponte de Lima,200411,2004,11,0.0,0.0,0.0
58,Republica Checa,200411,2004,11,0.0,0.0,0.0
59,Resto,200411,2004,11,1216.0,0.0,1216.0
60,Resto Asturias - C.N,200411,2004,11,0.0,0.0,0.0
61,Resto C. León C.F.,200411,2004,11,0.0,0.0,0.0
62,Resto de Galicia,200411,2004,11,0.0,0.0,0.0
63,Resto de Portugal,200411,2004,11,0.0,0.0,0.0
64,Resto Galicia,200411,2004,11,0.0,0.0,0.0
65,Resto Portugal,200411,2004,11,0.0,0.0,0.0
66,Sahagún,200411,2004,11,0.0,692.0,692.0
67,Samos,200411,2004,11,0.0,0.0,0.0
68,San Sebastián,200411,2004,11,0.0,0.0,0.0
69,Santander,200411,2004,11,0.0,0.0,0.0
70,Somport,200411,2004,11,0.0,0.0,0.0
71,Vega de Valcarce,200411,2004,11,0.0,1124.0,1124.0
72,Verín,200411,2004,11,0.0,0.0,0.0
73,Vezelay,200411,2004,11,0.0,0.0,0.0
74,Viana do Castelo,200411,2004,11,0.0,0.0,0.0
75,Villafranca del Bierzo,200411,2004,11,0.0,1124.0,1124.0
0,Catedral Santiago de Compostela,200412,2004,12,0.0,3802.0,3802.0
1,Sarria,200412,2004,12,982.0,1326.0,2308.0
2,Tui,200412,2004,12,491.0,0.0,491.0
3,S. Jean P. Port,200412,2004,12,104.0,0.0,104.0
4,Ferrol,200412,2004,12,72.0,0.0,72.0
5,Oporto,200412,2004,12,0.0,0.0,0.0
6,Cebreiro,200412,2004,12,737.0,589.0,1326.0
7,Ribadeo,200412,2004,12,0.0,0.0,0.0
8,Valença do Minho,200412,2004,12,0.0,0.0,0.0
9,Roncesvalles,200412,2004,12,181.0,104.0,285.0
10,Oviedo - C.P.,200412,2004,12,72.0,0.0,72.0
11,Vigo,200412,2004,12,0.0,0.0,0.0
12,Ponte de sa,200412,2004,12,0.0,0.0,0.0
13,Oporto Costa,200412,2004,12,0.0,0.0,0.0
14,Ourense,200412,2004,12,0.0,0.0,0.0
15,Lisboa,200412,2004,12,0.0,0.0,0.0
16,León,200412,2004,12,129.0,285.0,414.0
17,A Guarda,200412,2004,12,0.0,0.0,0.0
18,Corrubedo,200412,2004,12,0.0,0.0,0.0
19,Ponferrada,200412,2004,12,111.0,478.0,589.0
20,Le Puy,200412,2004,12,0.0,0.0,0.0
21,Lugo - C.P.,200412,2004,12,0.0,72.0,72.0
22,Baiona,200412,2004,12,0.0,0.0,0.0
23,Vilalba,200412,2004,12,0.0,0.0,0.0
24,Irún,200412,2004,12,0.0,0.0,0.0
25,Astorga,200412,2004,12,64.0,414.0,478.0
26,Porriño,200412,2004,12,0.0,491.0,491.0
27,Triacastela,200412,2004,12,0.0,1326.0,1326.0
28,Sevilla,200412,2004,12,0.0,0.0,0.0
29,Pamplona,200412,2004,12,0.0,285.0,285.0
30,Burgos,200412,2004,12,0.0,285.0,285.0
31,A Coruña,200412,2004,12,0.0,0.0,0.0
32,Alemania,200412,2004,12,0.0,0.0,0.0
33,Barcelona,200412,2004,12,0.0,0.0,0.0
34,Bélgica,200412,2004,12,0.0,0.0,0.0
35,Braga,200412,2004,12,0.0,0.0,0.0
36,Com. Valenciana - C.F.,200412,2004,12,0.0,0.0,0.0
37,Com. Valenciana - O.C.,200412,2004,12,0.0,0.0,0.0
38,Estella,200412,2004,12,0.0,285.0,285.0
39,Finisterra,200412,2004,12,0.0,0.0,0.0
40,Fonsagrada - C.P.,200412,2004,12,0.0,72.0,72.0
41,Francia - C.F.,200412,2004,12,0.0,0.0,0.0
42,Gijón,200412,2004,12,0.0,0.0,0.0
43,Gudiña,200412,2004,12,0.0,0.0,0.0
44,Laza,200412,2004,12,0.0,0.0,0.0
45,Logroño,200412,2004,12,0.0,285.0,285.0
46,Lourdes,200412,2004,12,0.0,0.0,0.0
47,Madrid - C.F.,200412,2004,12,0.0,0.0,0.0
48,Madrid - V.P.,200412,2004,12,0.0,0.0,0.0
49,Mérida,200412,2004,12,0.0,0.0,0.0
50,Mondoñedo,200412,2004,12,0.0,0.0,0.0
51,Monforte de Lemos,200412,2004,12,0.0,0.0,0.0
52,Montserrat,200412,2004,12,0.0,0.0,0.0
53,Muxia,200412,2004,12,0.0,0.0,0.0
54,Nájera,200412,2004,12,0.0,285.0,285.0
55,O Barco de Valdeorras,200412,2004,12,0.0,0.0,0.0
56,Ponferrada. C.Inv.,200412,2004,12,0.0,0.0,0.0
57,Ponte de Lima,200412,2004,12,0.0,0.0,0.0
58,Republica Checa,200412,2004,12,0.0,0.0,0.0
59,Resto,200412,2004,12,859.0,0.0,859.0
60,Resto Asturias - C.N,200412,2004,12,0.0,0.0,0.0
61,Resto C. León C.F.,200412,2004,12,0.0,0.0,0.0
62,Resto de Galicia,200412,2004,12,0.0,0.0,0.0
63,Resto de Portugal,200412,2004,12,0.0,0.0,0.0
64,Resto Galicia,200412,2004,12,0.0,0.0,0.0
65,Resto Portugal,200412,2004,12,0.0,0.0,0.0
66,Sahagún,200412,2004,12,0.0,285.0,285.0
67,Samos,200412,2004,12,0.0,0.0,0.0
68,San Sebastián,200412,2004,12,0.0,0.0,0.0
69,Santander,200412,2004,12,0.0,0.0,0.0
70,Somport,200412,2004,12,0.0,0.0,0.0
71,Vega de Valcarce,200412,2004,12,0.0,589.0,589.0
72,Verín,200412,2004,12,0.0,0.0,0.0
73,Vezelay,200412,2004,12,0.0,0.0,0.0
74,Viana do Castelo,200412,2004,12,0.0,0.0,0.0
75,Villafranca del Bierzo,200412,2004,12,0.0,589.0,589.0
0,Catedral Santiago de Compostela,200501,2005,1,0.0,269.0,269.0
1,Sarria,200501,2005,1,42.0,134.0,176.0
2,Tui,200501,2005,1,13.0,0.0,13.0
3,S. Jean P. Port,200501,2005,1,22.0,0.0,22.0
4,Ferrol,200501,2005,1,0.0,0.0,0.0
5,Oporto,200501,2005,1,0.0,0.0,0.0
6,Cebreiro,200501,2005,1,33.0,101.0,134.0
7,Ribadeo,200501,2005,1,0.0,0.0,0.0
8,Valença do Minho,200501,2005,1,0.0,0.0,0.0
9,Roncesvalles,200501,2005,1,11.0,22.0,33.0
10,Oviedo - C.P.,200501,2005,1,0.0,0.0,0.0
11,Vigo,200501,2005,1,0.0,0.0,0.0
12,Ponte de sa,200501,2005,1,0.0,0.0,0.0
13,Oporto Costa,200501,2005,1,0.0,0.0,0.0
14,Ourense,200501,2005,1,0.0,0.0,0.0
15,Lisboa,200501,2005,1,0.0,0.0,0.0
16,León,200501,2005,1,28.0,50.0,78.0
17,A Guarda,200501,2005,1,0.0,0.0,0.0
18,Corrubedo,200501,2005,1,0.0,0.0,0.0
19,Ponferrada,200501,2005,1,14.0,87.0,101.0
20,Le Puy,200501,2005,1,0.0,0.0,0.0
21,Lugo - C.P.,200501,2005,1,0.0,0.0,0.0
22,Baiona,200501,2005,1,0.0,0.0,0.0
23,Vilalba,200501,2005,1,0.0,0.0,0.0
24,Irún,200501,2005,1,0.0,0.0,0.0
25,Astorga,200501,2005,1,9.0,78.0,87.0
