IDX,ID,Anho,Mes,Descripcion,Total
0,200401,2004,1,Astorga,58
1,200401,2004,1,Cebreiro,240
2,200401,2004,1,León,46
3,200401,2004,1,Madrid - V.P.,34
4,200401,2004,1,Pamplona,30
5,200401,2004,1,Ponferrada,98
6,200401,2004,1,Resto,248
7,200401,2004,1,Roncesvalles,62
8,200401,2004,1,S. Jean P. Port,60
9,200401,2004,1,Sarria,304
10,200401,2004,1,Vilafranca,106
11,200402,2004,2,Astorga,68
12,200402,2004,2,Cebreiro,334
13,200402,2004,2,Ferrol,68
14,200402,2004,2,León,116
15,200402,2004,2,Ponferrada,100
16,200402,2004,2,Resto,552
17,200402,2004,2,Roncesvalles,166
18,200402,2004,2,S. Jean P. Port,80
19,200402,2004,2,Sarria,1026
20,200402,2004,2,Tui,234
21,200402,2004,2,Vilafranca,58
22,200403,2004,3,Astorga,254
23,200403,2004,3,Cebreiro,1152
24,200403,2004,3,Ferrol,184
25,200403,2004,3,León,308
26,200403,2004,3,Ponferrada,290
27,200403,2004,3,Resto,1204
28,200403,2004,3,Roncesvalles,436
29,200403,2004,3,S. Jean P. Port,120
30,200403,2004,3,Sarria,1484
31,200403,2004,3,Tui,650
32,200403,2004,3,Vilafranca,128
33,200404,2004,4,Astorga,1018
34,200404,2004,4,Cebreiro,4724
35,200404,2004,4,León,1210
36,200404,2004,4,Ourense,928
37,200404,2004,4,Ponferrada,1514
38,200404,2004,4,Resto,5666
39,200404,2004,4,Roncesvalles,1566
40,200404,2004,4,S. Jean P. Port,784
41,200404,2004,4,Sarria,9702
42,200404,2004,4,Tui,2924
43,200404,2004,4,Vilafranca,1072
44,200405,2004,5,Astorga,1146
45,200405,2004,5,Burgos,830
46,200405,2004,5,Cebreiro,4080
47,200405,2004,5,León,2040
48,200405,2004,5,Pamplona,920
49,200405,2004,5,Ponferrada,1618
50,200405,2004,5,Resto,9454
51,200405,2004,5,Roncesvalles,3096
52,200405,2004,5,S. Jean P. Port,2722
53,200405,2004,5,Sarria,5658
54,200405,2004,5,Tui,2156
55,200406,2004,6,Astorga,1462
56,200406,2004,6,Cebreiro,4932
57,200406,2004,6,León,1822
58,200406,2004,6,Pamplona,966
59,200406,2004,6,Ponferrada,1804
60,200406,2004,6,Resto,11516
61,200406,2004,6,Roncesvalles,3896
62,200406,2004,6,S. Jean P. Port,3378
63,200406,2004,6,Sarria,6628
64,200406,2004,6,Tui,1338
65,200406,2004,6,Vilafranca,848
66,200407,2004,7,Astorga,3476
67,200407,2004,7,Cebreiro,7370
68,200407,2004,7,León,3634
69,200407,2004,7,Ponferrada,5336
70,200407,2004,7,Resto,17344
71,200407,2004,7,Roncesvalles,4054
72,200407,2004,7,S. Jean P. Port,2530
73,200407,2004,7,Sarria,12542
74,200407,2004,7,Triacastela,1068
75,200407,2004,7,Tui,4180
76,200407,2004,7,Vilafranca,2248
77,200408,2004,8,Astorga,3120
78,200408,2004,8,Cebreiro,8028
79,200408,2004,8,León,4698
80,200408,2004,8,Ourense,6358
81,200408,2004,8,Oviedo - C.P.,5290
82,200408,2004,8,Ponferrada,5690
83,200408,2004,8,Resto,24802
84,200408,2004,8,Roncesvalles,5960
85,200408,2004,8,S. Jean P. Port,3286
86,200408,2004,8,Sarria,18940
87,200408,2004,8,Tui,5030
88,200409,2004,9,Astorga,1954
89,200409,2004,9,Cebreiro,4630
90,200409,2004,9,León,2722
91,200409,2004,9,Pamplona,1102
92,200409,2004,9,Ponferrada,2924
93,200409,2004,9,Resto,11290
94,200409,2004,9,Roncesvalles,3572
95,200409,2004,9,S. Jean P. Port,2576
96,200409,2004,9,Sarria,11576
97,200409,2004,9,Tui,2062
98,200409,2004,9,Vilafranca,1096
99,200410,2004,10,Astorga,950
100,200410,2004,10,Cebreiro,2894
101,200410,2004,10,Le Puy,672
102,200410,2004,10,León,1404
103,200410,2004,10,Ourense,816
104,200410,2004,10,Ponferrada,1370
105,200410,2004,10,Resto,7152
106,200410,2004,10,Roncesvalles,2398
107,200410,2004,10,S. Jean P. Port,2394
108,200410,2004,10,Sarria,7692
109,200410,2004,10,Tui,1370
110,200411,2004,11,Astorga,244
111,200411,2004,11,Cebreiro,1532
112,200411,2004,11,Le Puy,196
113,200411,2004,11,León,302
114,200411,2004,11,Ponferrada,318
115,200411,2004,11,Resto,2432
116,200411,2004,11,Roncesvalles,646
117,200411,2004,11,S. Jean P. Port,542
118,200411,2004,11,Sarria,1966
119,200411,2004,11,Triacastela,146
120,200411,2004,11,Tui,496
121,200412,2004,12,Astorga,128
122,200412,2004,12,Cebreiro,1474
123,200412,2004,12,Ferrol,144
124,200412,2004,12,León,258
125,200412,2004,12,Oviedo - C.P.,144
126,200412,2004,12,Ponferrada,222
127,200412,2004,12,Resto,1718
128,200412,2004,12,Roncesvalles,362
129,200412,2004,12,S. Jean P. Port,208
130,200412,2004,12,Sarria,1964
131,200412,2004,12,Tui,982
132,200501,2005,1,Astorga,18
133,200501,2005,1,Burgos,18
134,200501,2005,1,Cebreiro,66
135,200501,2005,1,León,56
136,200501,2005,1,Pamplona,16
137,200501,2005,1,Ponferrada,28
138,200501,2005,1,Resto,160
139,200501,2005,1,Roncesvalles,22
140,200501,2005,1,S. Jean P. Port,44
141,200501,2005,1,Sarria,84
142,200501,2005,1,Tui,26
143,200502,2005,2,Braga,24
144,200502,2005,2,Burgos,36
145,200502,2005,2,Cebreiro,462
146,200502,2005,2,León,46
147,200502,2005,2,Pamplona,20
148,200502,2005,2,Ponferrada,54
149,200502,2005,2,Resto,180
150,200502,2005,2,Roncesvalles,42
151,200502,2005,2,S. Jean P. Port,44
152,200502,2005,2,Sarria,162
153,200502,2005,2,Tui,60
154,200503,2005,3,Astorga,278
155,200503,2005,3,Cebreiro,790
156,200503,2005,3,León,256
157,200503,2005,3,Lugo - C.P.,138
158,200503,2005,3,Ponferrada,296
159,200503,2005,3,Resto,1492
160,200503,2005,3,Roncesvalles,342
161,200503,2005,3,Sarria,2004
162,200503,2005,3,Tui,266
163,200503,2005,3,Valença do Minho,196
164,200503,2005,3,Vilafranca,184
165,200504,2005,4,Astorga,284
166,200504,2005,4,Cebreiro,510
167,200504,2005,4,León,458
168,200504,2005,4,Ponferrada,380
169,200504,2005,4,Resto,1956
170,200504,2005,4,Roncesvalles,530
171,200504,2005,4,S. Jean P. Port,474
172,200504,2005,4,Sarria,1212
173,200504,2005,4,Tui,292
174,200504,2005,4,Valença do Minho,302
175,200504,2005,4,Vilafranca,216
176,200505,2005,5,Astorga,622
177,200505,2005,5,Burgos,622
178,200505,2005,5,Cebreiro,1168
179,200505,2005,5,Le Puy,676
180,200505,2005,5,León,1356
181,200505,2005,5,Pamplona,1026
182,200505,2005,5,Ponferrada,1026
183,200505,2005,5,Resto,5664
184,200505,2005,5,Roncesvalles,1694
185,200505,2005,5,S. Jean P. Port,2668
186,200505,2005,5,Sarria,2098
187,200506,2005,6,Astorga,972
188,200506,2005,6,Cebreiro,1224
189,200506,2005,6,Francia - C.F.,788
190,200506,2005,6,Le Puy,1044
191,200506,2005,6,León,1768
192,200506,2005,6,Pamplona,1266
193,200506,2005,6,Ponferrada,1156
194,200506,2005,6,Resto,7542
195,200506,2005,6,Roncesvalles,2998
196,200506,2005,6,S. Jean P. Port,3804
197,200506,2005,6,Sarria,2676
198,200507,2005,7,Astorga,2482
199,200507,2005,7,Burgos,954
200,200507,2005,7,Cebreiro,3274
201,200507,2005,7,León,2552
202,200507,2005,7,Pamplona,1028
203,200507,2005,7,Ponferrada,2718
204,200507,2005,7,Resto,10976
205,200507,2005,7,Roncesvalles,3128
206,200507,2005,7,S. Jean P. Port,2726
207,200507,2005,7,Sarria,6674
208,200507,2005,7,Tui,1096
209,200508,2005,8,Astorga,2288
210,200508,2005,8,Burgos,1396
211,200508,2005,8,Cebreiro,4244
212,200508,2005,8,León,3594
213,200508,2005,8,Ponferrada,3856
214,200508,2005,8,Resto,12820
215,200508,2005,8,Roncesvalles,5412
216,200508,2005,8,S. Jean P. Port,4068
217,200508,2005,8,Sarria,8858
218,200508,2005,8,Tui,1638
219,200508,2005,8,Vilafranca,1488
220,200509,2005,9,Astorga,1164
221,200509,2005,9,Burgos,776
222,200509,2005,9,Cebreiro,2238
223,200509,2005,9,Le Puy,656
224,200509,2005,9,León,2092
225,200509,2005,9,Pamplona,912
226,200509,2005,9,Ponferrada,1514
227,200509,2005,9,Resto,6232
228,200509,2005,9,Roncesvalles,2380
229,200509,2005,9,S. Jean P. Port,2726
230,200509,2005,9,Sarria,3646
231,200510,2005,10,Astorga,378
232,200510,2005,10,Cebreiro,646
233,200510,2005,10,Francia - C.F.,406
234,200510,2005,10,Le Puy,626
235,200510,2005,10,León,976
236,200510,2005,10,Pamplona,568
237,200510,2005,10,Ponferrada,802
238,200510,2005,10,Resto,3598
239,200510,2005,10,Roncesvalles,1494
240,200510,2005,10,S. Jean P. Port,2386
241,200510,2005,10,Sarria,1866
242,200511,2005,11,Astorga,86
243,200511,2005,11,Burgos,84
244,200511,2005,11,Cebreiro,154
245,200511,2005,11,Francia - C.F.,106
246,200511,2005,11,Le Puy,114
247,200511,2005,11,León,128
248,200511,2005,11,Pamplona,112
249,200511,2005,11,Resto,884
250,200511,2005,11,Roncesvalles,304
251,200511,2005,11,S. Jean P. Port,552
252,200511,2005,11,Sarria,252
253,200512,2005,12,Cebreiro,98
254,200512,2005,12,Ferrol,78
255,200512,2005,12,Fonsagrada - C.P.,40
256,200512,2005,12,León,70
257,200512,2005,12,Ourense,40
258,200512,2005,12,Ponferrada,64
259,200512,2005,12,Resto,488
260,200512,2005,12,Roncesvalles,114
261,200512,2005,12,S. Jean P. Port,102
262,200512,2005,12,Sarria,188
263,200512,2005,12,Tui,54
264,200601,2006,1,Astorga,26
265,200601,2006,1,Burgos,26
266,200601,2006,1,Cebreiro,70
267,200601,2006,1,León,50
268,200601,2006,1,Ponferrada,34
269,200601,2006,1,Resto,204
270,200601,2006,1,Roncesvalles,58
271,200601,2006,1,S. Jean P. Port,28
272,200601,2006,1,Sarria,102
273,200601,2006,1,Valença do Minho,22
274,200601,2006,1,Vilafranca,28
275,200602,2006,2,Astorga,32
276,200602,2006,2,Burgos,20
277,200602,2006,2,Cebreiro,88
278,200602,2006,2,León,24
279,200602,2006,2,Ponferrada,28
280,200602,2006,2,Resto,158
281,200602,2006,2,Roncesvalles,54
282,200602,2006,2,S. Jean P. Port,28
283,200602,2006,2,Samos,18
284,200602,2006,2,Sarria,220
285,200602,2006,2,Valença do Minho,32
286,200603,2006,3,Astorga,72
287,200603,2006,3,Cebreiro,218
288,200603,2006,3,León,196
289,200603,2006,3,Pamplona,60
290,200603,2006,3,Ponferrada,100
291,200603,2006,3,Resto,572
292,200603,2006,3,Roncesvalles,112
293,200603,2006,3,S. Jean P. Port,120
294,200603,2006,3,Sarria,596
295,200603,2006,3,Triacastela,76
296,200603,2006,3,Vilafranca,70
297,200604,2006,4,Astorga,432
298,200604,2006,4,Cebreiro,1158
299,200604,2006,4,León,698
300,200604,2006,4,Oporto,402
301,200604,2006,4,Ponferrada,956
302,200604,2006,4,Resto,4426
303,200604,2006,4,Roncesvalles,858
304,200604,2006,4,S. Jean P. Port,646
305,200604,2006,4,Sarria,4116
306,200604,2006,4,Tui,714
307,200604,2006,4,Valença do Minho,496
308,200605,2006,5,Astorga,880
309,200605,2006,5,Burgos,706
310,200605,2006,5,Cebreiro,1032
311,200605,2006,5,Le Puy,914
312,200605,2006,5,León,1394
313,200605,2006,5,Pamplona,930
314,200605,2006,5,Ponferrada,878
315,200605,2006,5,Resto,6212
316,200605,2006,5,Roncesvalles,1722
317,200605,2006,5,S. Jean P. Port,3152
318,200605,2006,5,Sarria,2474
319,200606,2006,6,Astorga,926
320,200606,2006,6,Cebreiro,1334
321,200606,2006,6,Francia - C.F.,786
322,200606,2006,6,Le Puy,1156
323,200606,2006,6,León,1748
324,200606,2006,6,Pamplona,1258
325,200606,2006,6,Ponferrada,1086
326,200606,2006,6,Resto,7896
327,200606,2006,6,Roncesvalles,2822
328,200606,2006,6,S. Jean P. Port,4262
329,200606,2006,6,Sarria,2748
330,200607,2006,7,Astorga,2052
331,200607,2006,7,Burgos,872
332,200607,2006,7,Cebreiro,2674
333,200607,2006,7,León,2574
334,200607,2006,7,Ponferrada,2332
335,200607,2006,7,Resto,12888
336,200607,2006,7,Roncesvalles,3146
337,200607,2006,7,S. Jean P. Port,2738
338,200607,2006,7,Sarria,6140
339,200607,2006,7,Tui,1000
340,200607,2006,7,Vilafranca,1024
341,200608,2006,8,Astorga,2170
342,200608,2006,8,Burgos,1446
343,200608,2006,8,Cebreiro,3970
344,200608,2006,8,León,3998
345,200608,2006,8,Pamplona,1450
346,200608,2006,8,Ponferrada,3762
347,200608,2006,8,Resto,15104
348,200608,2006,8,Roncesvalles,5442
349,200608,2006,8,S. Jean P. Port,4262
350,200608,2006,8,Sarria,9458
351,200608,2006,8,Vilafranca,1304
352,200609,2006,9,Astorga,1262
353,200609,2006,9,Burgos,1040
354,200609,2006,9,Cebreiro,1642
355,200609,2006,9,Le Puy,928
356,200609,2006,9,León,2084
357,200609,2006,9,Pamplona,1080
358,200609,2006,9,Ponferrada,1654
359,200609,2006,9,Resto,7652
360,200609,2006,9,Roncesvalles,2418
361,200609,2006,9,S. Jean P. Port,3124
362,200609,2006,9,Sarria,4056
363,200610,2006,10,Astorga,498
364,200610,2006,10,Cebreiro,716
365,200610,2006,10,Francia - C.F.,438
366,200610,2006,10,Le Puy,788
367,200610,2006,10,León,928
368,200610,2006,10,Pamplona,660
369,200610,2006,10,Ponferrada,676
370,200610,2006,10,Resto,4230
371,200610,2006,10,Roncesvalles,1504
372,200610,2006,10,S. Jean P. Port,2802
373,200610,2006,10,Sarria,2160
374,200611,2006,11,Cebreiro,206
375,200611,2006,11,Le Puy,210
376,200611,2006,11,León,146
377,200611,2006,11,Pamplona,144
378,200611,2006,11,Ponferrada,176
379,200611,2006,11,Resto,1148
380,200611,2006,11,Ribadeo,110
381,200611,2006,11,Roncesvalles,342
382,200611,2006,11,S. Jean P. Port,568
383,200611,2006,11,Sarria,354
384,200611,2006,11,Somport,106
385,200612,2006,12,Astorga,52
386,200612,2006,12,Cebreiro,166
387,200612,2006,12,Le Puy,44
388,200612,2006,12,León,62
389,200612,2006,12,Ponferrada,88
390,200612,2006,12,Resto,456
391,200612,2006,12,Roncesvalles,246
392,200612,2006,12,S. Jean P. Port,144
393,200612,2006,12,Sarria,276
394,200612,2006,12,Tui,118
395,200612,2006,12,Vilafranca,44
396,200701,2007,1,Astorga,38
397,200701,2007,1,Cebreiro,50
398,200701,2007,1,León,52
399,200701,2007,1,Oviedo - C.P.,16
400,200701,2007,1,Pamplona,28
401,200701,2007,1,Ponferrada,56
402,200701,2007,1,Resto,170
403,200701,2007,1,Roncesvalles,70
404,200701,2007,1,S. Jean P. Port,80
405,200701,2007,1,Sarria,124
406,200701,2007,1,Tui,16
407,200702,2007,2,Cebreiro,234
408,200702,2007,2,León,88
409,200702,2007,2,Ponferrada,58
410,200702,2007,2,Resto,306
411,200702,2007,2,Roncesvalles,58
412,200702,2007,2,S. Jean P. Port,50
413,200702,2007,2,Sarria,284
414,200702,2007,2,Triacastela,82
415,200702,2007,2,Tui,60
416,200702,2007,2,Valença do Minho,54
417,200702,2007,2,Vilalba,56
418,200703,2007,3,Burgos,92
419,200703,2007,3,Cebreiro,412
420,200703,2007,3,León,258
421,200703,2007,3,Pamplona,100
422,200703,2007,3,Ponferrada,142
423,200703,2007,3,Resto,990
424,200703,2007,3,Roncesvalles,180
425,200703,2007,3,S. Jean P. Port,200
426,200703,2007,3,Samos,90
427,200703,2007,3,Sarria,720
428,200703,2007,3,Triacastela,176
429,200704,2007,4,Astorga,516
430,200704,2007,4,Cebreiro,1096
431,200704,2007,4,Le Puy,472
432,200704,2007,4,León,1022
433,200704,2007,4,Pamplona,458
434,200704,2007,4,Ponferrada,784
435,200704,2007,4,Resto,5454
436,200704,2007,4,Roncesvalles,918
437,200704,2007,4,S. Jean P. Port,1176
438,200704,2007,4,Sarria,3690
439,200704,2007,4,Tui,644
440,200705,2007,5,Astorga,980
441,200705,2007,5,Burgos,800
442,200705,2007,5,Cebreiro,1370
443,200705,2007,5,Le Puy,1152
444,200705,2007,5,León,1852
445,200705,2007,5,Pamplona,1372
446,200705,2007,5,Ponferrada,882
447,200705,2007,5,Resto,7908
448,200705,2007,5,Roncesvalles,2020
449,200705,2007,5,S. Jean P. Port,4120
450,200705,2007,5,Sarria,3392
451,200706,2007,6,Astorga,1026
452,200706,2007,6,Burgos,888
453,200706,2007,6,Cebreiro,1552
454,200706,2007,6,Le Puy,1122
455,200706,2007,6,León,1998
456,200706,2007,6,Pamplona,1408
457,200706,2007,6,Ponferrada,1188
458,200706,2007,6,Resto,9314
459,200706,2007,6,Roncesvalles,2670
460,200706,2007,6,S. Jean P. Port,5484
461,200706,2007,6,Sarria,3714
462,200707,2007,7,Astorga,2204
463,200707,2007,7,Burgos,1078
464,200707,2007,7,Cebreiro,2698
465,200707,2007,7,León,2470
466,200707,2007,7,Pamplona,990
467,200707,2007,7,Ponferrada,2508
468,200707,2007,7,Resto,14146
469,200707,2007,7,Roncesvalles,2822
470,200707,2007,7,S. Jean P. Port,3640
471,200707,2007,7,Sarria,6412
472,200707,2007,7,Tui,1344
473,200708,2007,8,Astorga,1930
474,200708,2007,8,Burgos,1258
475,200708,2007,8,Cebreiro,4010
476,200708,2007,8,León,4006
477,200708,2007,8,Pamplona,1468
478,200708,2007,8,Ponferrada,3736
479,200708,2007,8,Resto,15986
480,200708,2007,8,Roncesvalles,4898
481,200708,2007,8,S. Jean P. Port,4966
482,200708,2007,8,Sarria,10668
483,200708,2007,8,Tui,1652
484,200709,2007,9,Astorga,1402
485,200709,2007,9,Burgos,822
486,200709,2007,9,Cebreiro,1924
487,200709,2007,9,Le Puy,876
488,200709,2007,9,León,2260
489,200709,2007,9,Pamplona,1062
490,200709,2007,9,Ponferrada,1772
491,200709,2007,9,Resto,9080
492,200709,2007,9,Roncesvalles,2308
493,200709,2007,9,S. Jean P. Port,3872
494,200709,2007,9,Sarria,5186
495,200710,2007,10,Astorga,362
496,200710,2007,10,Cebreiro,513
497,200710,2007,10,Francia - C.F.,229
498,200710,2007,10,Le Puy,393
499,200710,2007,10,León,589
500,200710,2007,10,Pamplona,342
501,200710,2007,10,Ponferrada,393
502,200710,2007,10,Resto,2688
503,200710,2007,10,Roncesvalles,772
504,200710,2007,10,S. Jean P. Port,1804
505,200710,2007,10,Sarria,1358
506,200711,2007,11,Cebreiro,115
507,200711,2007,11,Le Puy,92
508,200711,2007,11,León,87
509,200711,2007,11,Oporto,95
510,200711,2007,11,Oviedo - C.P.,73
511,200711,2007,11,Pamplona,77
512,200711,2007,11,Ponferrada,89
513,200711,2007,11,Resto,805
514,200711,2007,11,Roncesvalles,215
515,200711,2007,11,S. Jean P. Port,390
516,200711,2007,11,Sarria,458
517,200712,2007,12,Astorga,29
518,200712,2007,12,Cebreiro,92
519,200712,2007,12,León,34
520,200712,2007,12,Ponferrada,24
521,200712,2007,12,Resto,268
522,200712,2007,12,Ribadeo,30
523,200712,2007,12,Roncesvalles,62
524,200712,2007,12,S. Jean P. Port,77
525,200712,2007,12,Sarria,132
526,200712,2007,12,Tui,20
527,200712,2007,12,Vilafranca,27
528,200801,2008,1,Astorga,18
529,200801,2008,1,Burgos,12
530,200801,2008,1,Cebreiro,26
531,200801,2008,1,León,18
532,200801,2008,1,Oporto,11
533,200801,2008,1,Pamplona,10
534,200801,2008,1,Ponferrada,25
535,200801,2008,1,Resto,92
536,200801,2008,1,Roncesvalles,18
537,200801,2008,1,S. Jean P. Port,20
538,200801,2008,1,Sarria,56
539,200802,2008,2,Cebreiro,146
540,200802,2008,2,León,28
541,200802,2008,2,Ponferrada,25
542,200802,2008,2,Resto,163
543,200802,2008,2,Roncesvalles,37
544,200802,2008,2,S. Jean P. Port,50
545,200802,2008,2,Sarria,125
546,200802,2008,2,Triacastela,34
547,200802,2008,2,Tui,62
548,200802,2008,2,Valença do Minho,18
549,200802,2008,2,Vilafranca,15
550,200803,2008,3,Astorga,168
551,200803,2008,3,Cebreiro,460
552,200803,2008,3,León,194
553,200803,2008,3,Ourense,137
554,200803,2008,3,Ponferrada,254
555,200803,2008,3,Resto,1688
556,200803,2008,3,Roncesvalles,307
557,200803,2008,3,S. Jean P. Port,173
558,200803,2008,3,Sarria,1565
559,200803,2008,3,Tui,227
560,200803,2008,3,Valença do Minho,154
561,200804,2008,4,Astorga,182
562,200804,2008,4,Cebreiro,222
563,200804,2008,4,León,425
564,200804,2008,4,Oporto,283
565,200804,2008,4,Pamplona,218
566,200804,2008,4,Ponferrada,212
567,200804,2008,4,Resto,1707
568,200804,2008,4,Roncesvalles,342
569,200804,2008,4,S. Jean P. Port,557
570,200804,2008,4,Sarria,1339
571,200804,2008,4,Sevilla,161
572,200805,2008,5,Astorga,623
573,200805,2008,5,Cebreiro,669
574,200805,2008,5,Le Puy,506
575,200805,2008,5,León,1157
576,200805,2008,5,Oporto,557
577,200805,2008,5,Pamplona,747
578,200805,2008,5,Ponferrada,692
579,200805,2008,5,Resto,5174
580,200805,2008,5,Roncesvalles,1080
581,200805,2008,5,S. Jean P. Port,2640
582,200805,2008,5,Sarria,2156
583,200806,2008,6,Astorga,474
584,200806,2008,6,Burgos,435
585,200806,2008,6,Cebreiro,814
586,200806,2008,6,Le Puy,546
587,200806,2008,6,León,1111
588,200806,2008,6,Pamplona,794
589,200806,2008,6,Ponferrada,587
590,200806,2008,6,Resto,4767
591,200806,2008,6,Roncesvalles,1451
592,200806,2008,6,S. Jean P. Port,3079
593,200806,2008,6,Sarria,1846
594,200807,2008,7,Astorga,1187
595,200807,2008,7,Cebreiro,1296
596,200807,2008,7,León,1298
597,200807,2008,7,Pamplona,574
598,200807,2008,7,Ponferrada,1386
599,200807,2008,7,Resto,7215
600,200807,2008,7,Roncesvalles,1261
601,200807,2008,7,S. Jean P. Port,1993
602,200807,2008,7,Sarria,3676
603,200807,2008,7,Tui,714
604,200807,2008,7,Vilafranca,466
605,200808,2008,8,Astorga,1150
606,200808,2008,8,Burgos,708
607,200808,2008,8,Cebreiro,2492
608,200808,2008,8,León,2036
609,200808,2008,8,Pamplona,709
610,200808,2008,8,Ponferrada,1932
611,200808,2008,8,Resto,9149
612,200808,2008,8,Roncesvalles,2427
613,200808,2008,8,S. Jean P. Port,2755
614,200808,2008,8,Sarria,5490
615,200808,2008,8,Tui,1148
616,200809,2008,9,Astorga,797
617,200809,2008,9,Burgos,518
618,200809,2008,9,Cebreiro,1114
619,200809,2008,9,Le Puy,471
620,200809,2008,9,León,1358
621,200809,2008,9,Pamplona,685
622,200809,2008,9,Ponferrada,995
623,200809,2008,9,Resto,5247
624,200809,2008,9,Roncesvalles,1307
625,200809,2008,9,S. Jean P. Port,2159
626,200809,2008,9,Sarria,2727
627,200810,2008,10,Astorga,389
628,200810,2008,10,Burgos,300
629,200810,2008,10,Cebreiro,435
630,200810,2008,10,Le Puy,380
631,200810,2008,10,León,516
632,200810,2008,10,Pamplona,401
633,200810,2008,10,Ponferrada,440
634,200810,2008,10,Resto,2968
635,200810,2008,10,Roncesvalles,765
636,200810,2008,10,S. Jean P. Port,1829
637,200810,2008,10,Sarria,1455
638,200811,2008,11,Astorga,56
639,200811,2008,11,Cebreiro,134
640,200811,2008,11,Le Puy,110
641,200811,2008,11,León,86
642,200811,2008,11,Oporto,62
643,200811,2008,11,Pamplona,60
644,200811,2008,11,Ponferrada,100
645,200811,2008,11,Resto,763
646,200811,2008,11,Roncesvalles,170
647,200811,2008,11,S. Jean P. Port,427
648,200811,2008,11,Sarria,341
649,200812,2008,12,Cebreiro,101
650,200812,2008,12,León,30
651,200812,2008,12,Pamplona,28
652,200812,2008,12,Ponferrada,28
653,200812,2008,12,Resto,287
654,200812,2008,12,Resto Portugal,29
655,200812,2008,12,Roncesvalles,55
656,200812,2008,12,S. Jean P. Port,84
657,200812,2008,12,Sarria,152
658,200812,2008,12,Tui,98
659,200812,2008,12,Vigo,193
660,200901,2009,1,Burgos,14
661,200901,2009,1,Cebreiro,40
662,200901,2009,1,Estella,26
663,200901,2009,1,Fonsagrada - C.P.,14
664,200901,2009,1,León,49
665,200901,2009,1,Pamplona,19
666,200901,2009,1,Ponferrada,27
667,200901,2009,1,Resto,150
668,200901,2009,1,Roncesvalles,23
669,200901,2009,1,S. Jean P. Port,50
670,200901,2009,1,Sarria,111
671,200902,2009,2,Astorga,26
